lat,lon,cod_ibge
-18.8621269134257,-42.4040893093665,315750
-6.73033467258762,-38.5838944360525,251330
-29.2885917150081,-52.599968637838,430915
-20.9399420711143,-48.5102136077994,350610
-24.8149363513072,-54.1193407479363,412545
-14.9625477948299,-42.3357909129689,292180
-21.2755261956951,-47.3099132478183,350940
-22.3587168737758,-51.6259367758818,355390
-16.7187180419974,-42.8205872226912,312030
-10.4198787632251,-44.1734176255484,220552
-22.1832977084406,-43.3054865502368,330370
-5.85638467366648,-35.9402386582598,241110
-18.1172331516036,-47.5653655012514,520690
-12.0743963337606,-38.0406541090197,291050
-8.36940839955919,-35.2661653365584,260520
-18.2648882996234,-40.8071997137898,320210
-24.4889134047529,-51.6399970622715,411450
-25.8114323190749,-52.4505403386034,410540
-26.6754653444586,-53.1569804210531,421795
-27.4128617445585,-51.2444262449732,420360
-10.7872013791629,-37.3314909632671,280050
-6.43228428147122,-35.8986258242809,240540
-29.8185392632287,-53.3424406340105,431550
-24.4399363570043,-53.9581879555981,411722
-8.43270928934817,-35.5297108805117,260480
-6.09227834905141,-37.4850829162674,240760
-14.0485243761341,-40.5650142523671,292040
-21.3155990713669,-42.8794497754832,310460
-29.3626857926966,-51.3047471357075,430057
-25.3048646314733,-48.7219259256148,410120
-14.0388847703914,-42.2333148873556,291875
-18.813819691338,-55.0421984745489,500740
-9.41618775589673,-36.606649220148,270630
-21.5379652924768,-44.9230577294827,313870
-12.1294494947603,-40.2641550038071,291960
-23.160477880331,-50.3461471580525,410240
-10.2450245379294,-36.8061386827127,280570
-22.8805712120834,-50.6943976356935,351610
-23.1940740569199,-46.9124675626723,352590
-18.9716936217813,-46.6762658267172,312070
-9.16162153395596,-36.4646541514617,260860
-22.4589427666638,-46.0138052566122,312450
-23.5931136411499,-50.7417177222,411721
-23.7382796988559,-53.9466780892645,412535
-21.6747513314967,-44.6140185890577,314190
-13.5786430787132,-39.2212560437432,293120
-15.9618849764448,-49.4104179474618,521205
-26.6262214709171,-48.9875571899661,421060
-22.2508093721594,-48.7005456999109,352290
-23.73698649015,-46.858359657136,352220
-22.6785633854647,-49.7714352701481,355050
-20.0200984957547,-41.7705456491153,316360
-28.2043295489133,-55.078713042839,430635
-8.98944595861151,-37.2948524650355,260750
-26.0563477475354,-48.8681563111435,420580
-18.4635564613273,-41.7408248925661,313507
-26.4873018492774,-52.9888245113503,421575
-11.8690791891511,-39.1899759373751,290640
-9.75797174025908,-38.1426665043848,292760
-7.05701334892829,-36.5573003480089,250770
-8.48815586424646,-43.0852574159517,221095
-16.9513891398483,-49.4186450882735,520180
-14.9789366896334,-41.2119741620807,290350
-4.24005346062582,-42.773309466285,220620
-26.7621569382515,-53.3363270756546,420535
-29.1680229932912,-52.1254291262405,430583
-21.0741478687822,-49.2199305244817,351940
-22.9824214043667,-50.413554819361,411100
-23.538493806522,-53.8242252891061,412862
-23.6722017668881,-49.4581599333497,352280
-27.9866321906999,-53.9089692733236,430540
-14.8051060700982,-50.9367312263137,520250
-22.5898238440675,-45.1738165894641,353850
-16.3595730957513,-52.4375693601052,520310
-10.6593748485243,-37.5969749014298,280370
-21.1136186487157,-50.573725634972,350280
-27.3280232527627,-54.0084302668799,430745
-16.3571735438333,-50.8798177753044,521030
-25.6758211553401,-49.2968424055926,410765
-3.97088660724646,-39.3208142232116,230090
-16.1743427420085,-52.076270679038,520340
-19.6337566468545,-43.6859102922777,316830
-8.25863189414627,-36.4048368000504,260170
-16.9110211795294,-49.5723088240789,520920
-11.6211713104478,-39.6367664459182,292273
-18.3901091752973,-44.1724264446298,316060
-16.3659711548245,-50.5790524082519,520570
-29.8133744868529,-54.16266491274,430637
-9.44545649887979,-36.9211259417381,270120
-9.1428371732158,-36.9006267360447,260650
-19.1588031984544,-46.6543694678634,316680
-22.4163300135423,-52.373452658674,355430
-24.2741790919023,-53.823512460124,411790
-21.9071959931974,-43.9663708901587,314540
-16.2227904531198,-51.349251076447,520710
-10.1057146191324,-37.1432185895706,280310
-22.059691617181,-48.185016069056,354290
-22.7542397608158,-46.8881519081429,353710
-7.60906861085274,-37.1369030023157,251060
-26.8068987813499,-48.6504251654079,421250
-25.6396318970252,-53.2253339118788,410302
-20.9840389742461,-48.0641253475104,354020
-17.0785969737011,-43.6203753380319,312825
-20.3564837092125,-46.773410730079,312120
-21.3101447309143,-48.6948402511819,351560
-10.5038450007592,-37.4289857872047,280600
-8.08066601697432,-35.882416029836,261170
-28.4535881839221,-53.5931209186763,431430
-21.8906221107113,-49.0391739736544,351910
-29.6323511413926,-53.5699220996092,432065
-30.8166850363472,-53.1764852093889,431700
-21.6366493486513,-46.4193207736717,310840
-4.18939405673137,-42.3679731697461,220120
-12.8663412848991,-38.51909785953,292740
-21.8312050533825,-44.5370837021462,316700
-20.3693722324185,-47.2392168219346,311640
-28.1681742785187,-54.0339855930554,430500
-26.3573656873266,-50.7608681159316,420790
-26.0600794529112,-50.7483673022521,411870
-20.0670819768168,-49.9471382545248,351070
-3.88030902335331,-38.6284431023046,230765
-29.6462739457602,-52.4066829730825,431680
-9.24635643744379,-37.401768247291,270460
-17.0860094646391,-49.7560537585517,520545
-8.88376759212197,-35.4468055497025,270350
-27.6406575854716,-53.9524568941994,432023
-24.6587603840211,-52.5581781374576,411680
-22.8707968951969,-47.7315178390399,354515
-4.25504376687223,-41.3096802307896,220342
-6.45288174662893,-43.496624164225,211195
-6.88147733136123,-36.6657197197658,240340
-27.2504880639411,-51.5898346651627,420920
-18.9191042007335,-45.4915261546898,314640
-17.4732339991791,-39.4047710777747,290080
-25.018200616398,-48.0078235502467,350990
-17.038417195333,-41.5518053782976,314630
-23.4490454627121,-46.9162423311417,354730
-22.6700322589934,-49.432580806826,351519
-25.8805990704649,-53.6340651820658,410275
-12.2426053601625,-41.5796503143696,291440
-22.6510459004891,-47.1861835513876,351280
-23.3286516543163,-53.1334775986954,412690
-22.953278533582,-44.0439504187193,330260
-8.89314533060406,-37.5432760915291,260915
-18.1395673438667,-41.5104067113698,312680
-7.53624868554936,-38.1675503929051,250530
-7.06119035749182,-36.0927894921049,251200
-18.1040473415751,-46.7352142967634,313710
-27.6746676037708,-54.0991343181631,430220
-26.5341473291659,-52.555918605805,421610
-27.0909138095024,-53.1791708674406,421210
-5.08686048649547,-36.8392611392771,241025
-19.3806713544536,-47.5085057757404,315770
-25.6336866663932,-51.197089105593,411020
-19.1808019203216,-42.3240882688293,314435
-3.86645487055883,-41.003743304033,231360
-6.60943906151446,-35.6467942020667,250570
-26.6673980662725,-53.4246619681038,420209
-27.7314899540426,-54.2645780173203,432180
-22.0862857817533,-49.7333129082321,350140
-28.8636383948825,-52.1855297113152,430140
-22.7018167580589,-44.9913704188652,350860
-21.6660949590006,-45.9200073897157,313900
-18.6135490318364,-40.6269080380319,320515
-21.730703679691,-49.5483128123892,350880
-3.23946775803252,-41.8033113862726,220200
-29.4605616558454,-51.1079672849432,431442
-7.69462441466787,-38.9895883682991,230720
-10.5629023182394,-37.7578387974832,280520
-7.73114635711767,-35.2197615019448,260950
-11.2604252109124,-37.5896441708244,280040
-24.9539242809263,-54.0995862967577,410715
-19.3009137816253,-41.9017327611487,316840
-6.99455022306052,-37.31790744995,251080
-22.1999816684002,-42.372304491704,330050
-8.18087495966882,-43.6960527207183,220275
-15.1387862763584,-50.4391715519832,520215
-24.7990741394541,-49.841307575767,410490
-9.20159446926711,-36.6835309929288,260210
-17.3715590885712,-41.4982894413828,311545
-14.9715243871779,-43.2592259691268,312733
-18.478331500315,-43.2681620138958,316020
-22.425905305317,-43.9129564253182,330030
-5.81796109868305,-42.7861348336002,221050
-6.15399750068707,-37.7625520921075,240060
-19.939970744686,-48.6575537596767,315070
-21.4576922451184,-43.5259764588138,316070
-21.695847433559,-54.5567163989126,500720
-22.5966130685344,-51.2005592574208,353215
-21.6672910857712,-44.4748126159798,316530
-16.787002680055,-49.6995627200997,520460
-13.8002603240415,-47.0104267372214,521490
-20.0336344047648,-42.2544093760117,317115
-26.1203252295184,-49.2177563094824,420330
-27.028464423151,-53.0310214961398,421600
-22.2566165241495,-46.1519375754116,310830
-20.6488085127837,-44.4914807419103,314770
-19.3609514361617,-44.0744796845463,312720
-21.6372820970592,-44.0660724020056,315870
-10.7170157787499,-40.3441370244424,292460
-26.812101768695,-52.630352531745,421055
-28.8096262848482,-55.2668256477113,431055
-25.4195220666064,-49.1548235645868,411915
-7.20818820529412,-37.0849608098263,250355
-19.8863797031328,-45.1811712256806,310390
-11.4985483115271,-41.7852218591072,291915
-10.5461028880897,-38.4213784368554,290780
-28.2098270290478,-53.7367353313128,430020
-21.6352432278647,-42.8326742017285,310440
-20.2580934992923,-50.7195260214547,354765
-25.9858106660097,-52.8236271552814,411120
-28.5944279379795,-51.503072729414,430066
-16.1516850131733,-50.8552469816904,520760
-14.760704832119,-39.420638675419,290330
-21.5553686827246,-42.1925248602103,330470
-15.0378922390476,-41.8953865333826,290900
-25.4655623641166,-54.4826042073571,410830
-16.2867858799685,-48.9744554235951,520110
-6.50814342327483,-38.391935540087,251690
-21.806051858616,-45.9935188484964,315170
-14.659351804744,-41.5171887627797,291995
-7.75673879433809,-35.7222479537075,260415
-22.3928382196505,-49.4129243634916,351450
-22.7100596702601,-42.0568974095065,330070
-8.33965178911134,-35.7615898994293,260350
-9.66320693643584,-36.3124287370612,270020
-27.5780388946522,-48.6557485287944,421660
-14.1335650924148,-41.1799220614124,293100
-21.7216107886046,-48.0312640638631,350170
-23.0701042094902,-47.3699015448254,351490
-23.0490070554422,-47.707028053361,355450
-7.06143796256566,-35.7623573946226,250040
-22.1168575080866,-48.3329638406338,351430
-17.9076524099307,-54.3361544381088,500640
-7.80136512275631,-42.0185765033387,221080
-16.5654018517583,-48.8913586531633,521230
-19.7133585795099,-48.6465870625495,311140
-22.5128864938836,-46.6542761111969,352700
-17.4763999892934,-49.9639156057995,520740
-4.10202761128182,-38.4648830797927,230523
-18.9920821606269,-49.543526753692,313420
-21.0244116067742,-43.1675486621237,312330
-10.2315094717984,-36.482301916786,270670
-26.9214357272745,-51.33730730173,420160
-27.1437736263336,-51.7669731609917,420860
-21.3553979493616,-49.052936331042,352190
-17.4356564898823,-48.1957321435666,522180
-20.6803551381163,-42.3468539330116,312595
-27.9212110189864,-53.0159828050808,430195
-29.0279717464748,-52.1471440854829,431520
-16.639270792329,-50.3126922918297,520780
-9.73304948532435,-36.467031922264,270420
-10.6171492091189,-37.9011076389632,292380
-22.6316158181858,-46.3048186009895,314380
-21.2463046466157,-43.5332157002749,315730
-26.9705616664705,-52.5289534094788,421970
-24.8753490310623,-52.2652984173499,411780
-8.15766804368857,-37.0146098735532,251520
-27.0053076987489,-51.1264689021335,421930
-3.90007579514711,-43.0013348280618,210220
-16.3878760766806,-49.3775562486018,520360
-22.8616394772994,-51.0737924215539,412050
-12.7241516947344,-39.7410768523716,291685
-9.52303579583536,-35.710088141108,270430
-20.8183009778602,-40.9184462184419,320440
-22.8090918725053,-49.5680368733648,354640
-20.7848007416762,-42.7644082405924,311020
-26.090244966622,-49.4527797542721,411910
-5.09967702916739,-42.2840768958758,220273
-10.0401245640737,-40.0903195533868,291770
-22.2369678954238,-45.6827805941306,315960
-7.46290957257689,-41.8062828184225,220385
-18.5181195128901,-40.995554999386,320016
-16.2801845360331,-39.6041356513036,291072
-19.6723285524032,-49.0704345919454,311690
-29.4186000539511,-53.1666608707712,430975
-19.9470149916431,-44.1990620774896,310670
-6.47634444544061,-38.4826426612068,251365
-8.07525615865756,-36.2810997299185,260260
-24.0535013741946,-53.2102028059837,411510
-5.3169188558831,-41.572321632299,220260
-13.9696057215059,-39.6435627188788,291290
-8.62025025521884,-36.8040678319352,261600
-25.1407888420254,-50.0811628630807,411990
-27.6031704475291,-51.8148213471345,431220
-19.7672362975144,-40.1756434246625,320060
-27.2518354080536,-52.8791590045083,431555
-5.70069856443928,-42.7008160274556,220630
-9.05762210874141,-37.7598527330285,270500
-6.50881371748587,-37.8182536692385,250740
-7.50254704212152,-43.1313274578932,220510
-6.38272365537732,-36.0482514269733,241170
-22.7744421564127,-54.4888152574305,500515
-23.5606298650452,-46.3735242190771,351570
-21.9778486516292,-44.9476537682762,311550
-27.375099288473,-52.6757025573297,430805
-20.2902447152817,-40.4425161132057,320130
-20.3667750223748,-49.1849680424017,351980
-20.1947893299823,-42.1069581007405,313940
-8.29058739749184,-40.3015297628074,261245
-13.7065680365933,-49.308667531528,521410
-30.2126077236307,-50.2931644428004,430163
-6.10339667680664,-37.8240270193138,240690
-25.2413785894151,-53.1556011658968,410500
-19.4085208489105,-42.3705222098503,313115
-27.2397822625367,-53.892386186775,430632
-6.04051948659369,-38.4886137245108,231080
-23.4347221762742,-47.0720494872809,350275
-7.06380527927441,-41.523027895974,220800
-23.0602054655013,-50.5384752007263,412390
-16.6193645368631,-39.2898573295601,292530
-29.5688607814531,-51.727570798997,431415
-13.9411645977767,-39.8854206542312,291830
-21.8551571456228,-47.2496805313935,354630
-19.8270982395981,-45.6794352675444,313880
-17.0037763845071,-39.7630892942237,291560
-6.72642720905603,-36.2099241811651,251615
-24.893007540016,-50.1513024913673,410465
-10.7734382511802,-36.9825515667771,280660
-3.15737599772186,-41.6299722824465,220191
-22.2339252127831,-49.8257922417181,355660
-18.0478074018966,-41.295838311318,314620
-21.6595814235489,-41.7876440469184,330480
-19.0921238758333,-44.2057787070634,311890
-28.9085108393194,-53.0575480801096,430410
-24.8011690397557,-53.0900791661962,410335
-28.4661719832021,-48.8389904404879,420940
-11.0200739735501,-45.7606982233676,291110
-10.3481543895409,-37.1953443117696,280190
-23.0988555403202,-47.7874032198604,352585
-5.88207939335876,-42.9560936093612,220750
-16.481364301429,-47.9917767448616,521250
-18.4845093336837,-40.3275930001528,320100
-23.6391613416073,-45.4876951107873,351050
-7.67888027133463,-35.7369633831992,251700
-18.9841703161973,-52.7371025260145,500295
-23.7002664761979,-46.4025736227866,354330
-19.4154320634736,-41.6906110998267,310220
-19.7446933799914,-43.8367314912054,315780
-20.4044348534685,-44.3598755982612,312060
-25.8744489715897,-52.9580129566108,412860
-21.2589609715723,-45.7535103551911,311160
-16.8610472962608,-44.3352779688563,316225
-3.32088256010265,-40.6798267098271,231390
-24.8568127204015,-51.5683599912104,410304
-6.36963026825321,-42.7876887700832,220050
-7.96257833136895,-40.1681440734308,260990
-26.7593485071758,-53.1977601063572,421050
-23.4338209016905,-54.5380239528815,500430
-14.6425726809997,-39.5896824650638,290800
-21.4911938915636,-54.2150159276078,500600
-22.1333027940825,-51.2612944611317,352060
-20.441456966718,-46.0504793668911,315150
-22.0559927060838,-42.4980204517891,330160
-28.2029922601518,-55.2472122950523,431920
-27.4150296180736,-52.1111117727606,432060
-10.4691157471987,-37.0363657591732,280130
-24.1910580234692,-54.2303259926344,410880
-20.6493912034112,-48.4155624955275,352420
-10.6538858707757,-44.8330110733723,221062
-20.8972837141219,-51.5696714291761,351100
-28.6693380587276,-52.0495106959814,431235
-7.99327951230327,-34.8670725944107,260960
-13.5364760979075,-46.4865597429699,521980
-19.2092954952785,-42.7045327108971,313610
-24.5046514658544,-53.0211896382228,412800
-11.9763535830835,-42.112455878135,290300
-28.3702737379449,-50.9232011035709,432250
-19.9573190628809,-50.615251585323,352965
-19.655549803869,-42.2416719797492,312385
-12.8161294003657,-40.1070052962593,291190
-24.2555801861974,-48.7776805377322,354300
-19.1032552896574,-45.3593878198279,310020
-5.24522298879405,-42.4707591704047,220779
-16.5419412550625,-42.5503228613991,313657
-6.75416117261621,-35.8435775170126,250415
-22.0756587398347,-48.9816025637873,350340
-4.16764301293059,-40.4943830676838,231395
-20.9828314213245,-41.6556765000274,320480
-23.0758777184618,-52.3228971009014,410060
-22.105123096626,-48.5284711451484,350680
-21.07512744273,-52.4338002062459,500230
-17.494537068498,-43.0579044410535,311350
-21.0749867663406,-49.3910655085022,354080
-23.414725000106,-45.3810675907509,353230
-27.8520185591841,-52.17985287312,430890
-28.4595757708779,-54.3011540760095,430693
-23.3244942433321,-52.826007405089,410910
-20.1238260775836,-44.9306672135704,312230
-26.3981588194823,-53.4831453437934,420660
-16.2818497648704,-50.3715484054688,521900
-7.97551353337627,-38.9888342179941,261610
-22.824876921712,-46.2897068502755,312510
-14.1709619226722,-49.4285510506407,520055
-5.92632401432043,-35.4282515667801,240710
-28.4821215593738,-49.0376263687953,421870
-21.2484491885635,-43.1720750740044,315580
-22.490396445417,-44.0879409045906,330630
-24.3982903021482,-52.8355863269349,411295
-28.8861160505111,-51.7169044643029,430786
-21.7254480420787,-43.7293603898382,314940
-15.9447358092537,-44.3288366211717,313535
-22.9420658056464,-47.6012722480816,353090
-7.61769228489869,-39.5214703886724,261430
-21.644097071162,-50.9913989492449,352740
-19.7835102089056,-45.9807868861932,311980
-21.8808799173352,-47.6541745163196,351370
-20.7497889046205,-44.7362177065733,314560
-20.1774997966842,-44.1230984482016,310900
-12.8460277947079,-42.1324068364957,292303
-14.4760000504991,-42.2913130559198,290500
-30.3251043059928,-55.1098699947715,431640
-21.5529097655362,-50.339114584711,350770
-28.2685386646616,-52.4513619994987,431410
-18.4576647860226,-42.865523494696,314840
-14.6251091133752,-41.2783223876495,290689
-28.3295893283559,-53.5065539154991,431390
-7.78787191480333,-39.6939189513452,260630
-27.3689025264461,-52.8565688788046,431270
-26.7280328821767,-49.1732153110592,421320
-19.4977059361705,-41.9672001161917,313090
-5.8441446801953,-42.3987102497786,220775
-23.712765753005,-51.8238037759864,410320
-19.1681497925758,-41.4546805927084,311840
-19.0524548389693,-42.4503780548615,310050
-13.3106764118313,-39.5065755851897,292240
-4.62406232389065,-39.5703175276227,230660
-7.2612137511455,-36.4617872462209,250650
-20.4819505099296,-47.775143343259,351770
-13.5077834844913,-38.9815546949538,290540
-20.4245480264239,-44.0603870398461,310640
-22.9381381976752,-46.5554221619398,350760
-22.2282081360363,-45.1420192692624,312280
-27.7038221863772,-51.929457351466,430485
-8.5832185355461,-38.9817115584367,260160
-23.9429345837818,-54.2738532861564,500568
-18.2036970400636,-49.4023990578446,521600
-21.1607832778589,-49.0913755838463,351492
-28.9024975526625,-49.7043483318282,421880
-17.7412175169748,-40.016820914997,291280
-26.9883202741676,-49.7766825536192,420510
-4.33080336568676,-41.7712288164685,220840
-24.6434217159688,-53.1434112712945,410105
-11.812409076572,-39.4242603245071,292630
-13.294168440221,-46.9230461316747,521350
-9.0276067527375,-35.4268125524168,270730
-3.71746341138273,-40.8311720945806,230450
-17.4096068432239,-41.6590436991471,313230
-22.7421818933194,-51.4095183722699,412000
-29.1022635264532,-51.0245025248919,430510
-27.2338958443756,-51.7805798667161,421390
-20.764447657882,-45.9212207741069,312810
-27.9332987431857,-54.7193802692591,430430
-17.3499741255369,-52.7022080497618,521810
-16.8125183387357,-48.4414648831396,522200
-14.419009427387,-49.0899907164467,522160
-20.4079824892197,-50.3829661905031,354920
-7.77288842551318,-36.5012376852689,250407
-28.5336661548456,-54.0062930188051,430150
-6.16117561138348,-37.8388373299463,240400
-20.2890674740771,-49.767151050296,350180
-23.3615768698957,-47.8690739612413,355400
-16.9300362497876,-41.992520771602,310340
-9.32241158917626,-42.9213801388112,221135
-19.3408246449241,-53.868674408462,500260
-22.4380377268888,-44.5836777393974,330225
-26.3732350625098,-49.051567440398,421740
-16.5446232813717,-46.47481347674,314437
-28.8652979914405,-53.4609956864397,430223
-9.00818793505713,-36.2772423782376,261010
-3.35566459827951,-42.0128804473276,220669
-15.0174422706255,-40.9251381854559,293330
-5.26233273881927,-38.903183626167,230185
-23.0302461275507,-49.4912891558988,350630
-12.6495234189728,-38.6352020692619,292920
-16.7039277008824,-51.4405321984697,521565
-5.45111561981232,-35.3549240940429,240750
-8.15348726646842,-35.2922767211661,261640
-5.90349547204554,-36.6344822224636,241140
-4.10482934018848,-38.6733978497006,230495
-29.3121948585401,-52.9271315234714,432026
-23.2088852670684,-51.5720590193162,411965
-10.5618226253919,-38.0362862546488,290035
-19.097666260364,-49.8686682090579,312910
-12.2185793789514,-38.7820173829171,290890
-4.34048093939118,-40.0421974827161,231220
-23.1909846513196,-51.9175952169612,410115
-7.26478631266049,-41.8772632817077,221170
-19.6360316218765,-46.972193004262,310400
-4.43160583804483,-42.3334256678401,220205
-19.1686574025891,-54.4833628663887,500769
-29.6160072187663,-50.3994488255812,431575
-20.7796247155813,-43.4746168308878,313790
-20.6574802020473,-47.0317467598702,311240
-26.7629063301924,-51.0854383232501,420300
-19.0214289794378,-41.2351490088271,312737
-5.77524958566305,-38.337754026935,230600
-4.77259484428459,-40.7464521814495,230125
-5.98479214224007,-38.1834847705422,241190
-28.6255248797867,-52.4417869452885,430995
-22.8186459827743,-49.1062403227028,351925
-12.9473352892525,-38.9920140144653,292250
-28.7023582626487,-53.5618135792928,430610
-27.5621070849138,-50.1622367458386,421205
-22.4429260531888,-48.1631117719793,355470
-6.92633336280605,-35.8488281323358,251270
-9.98276079121942,-45.6936668756606,220130
-11.3060200263025,-38.5563548768758,292290
-15.2352306287255,-39.417892519186,290225
-22.9965157944697,-50.0820063755531,410360
-2.87870265542845,-40.4953879492981,230725
-21.8907575924314,-46.3639542256649,311030
-22.7343550332189,-44.8404418603836,355200
-3.39571908783996,-39.5984422405372,230640
-7.2012324427231,-35.7564133178019,250920
-14.9421940753516,-49.6476059458154,521090
-9.89027556606429,-36.6638091371796,270260
-19.8048119149665,-54.2846231883677,500150
-23.7728502143285,-51.2832726204398,411490
-6.39066474062377,-38.522534615315,251203
-15.9140750558878,-51.5785907785075,521370
-20.2855778412852,-50.55343900106,352480
-16.2595591377795,-44.1572659928435,314200
-21.1055891037506,-42.9654919728945,316990
-7.74518714719248,-43.876023044848,220170
-6.78976492180114,-40.7177052211303,220820
-16.7715988614721,-41.0149200001847,313600
-19.5072937741148,-41.9561028435316,316447
-9.239588121713,-41.3363466234596,290720
-23.3406540366123,-54.1187803145355,500460
-7.18043100353133,-39.2885862445877,230730
-28.2501899223916,-54.2968588243684,431750
-22.4627496506728,-48.4328121997795,352980
-19.527218038549,-51.3951844944151,500630
-27.1236803683489,-49.3639187796739,420125
-14.3848896319376,-44.0835145370279,313695
-27.9965256942053,-52.9788562130582,431295
-23.1532258289588,-48.6289641145478,352350
-5.59635870630421,-35.5848511682315,241390
-23.6969895456702,-46.611356627688,351380
-6.08642479311058,-37.6209704258483,240930
-25.4344748261558,-53.421789122256,410305
-19.2409922276636,-43.24946242952,316050
-7.60681560594984,-35.1913600348717,260070
-15.2071100955136,-42.9682502318196,314290
-7.68759834869768,-37.2638913035449,261590
-27.9883328709497,-54.9748444637955,431930
-29.321190170694,-51.5036187497014,430480
-23.0851896624316,-53.3624079597108,412330
-20.7167295991765,-44.9957030701331,316120
-23.2622258342946,-49.7626014895264,412180
-18.7745851816387,-42.4070825901032,316550
-30.3732193064184,-51.3570951271126,430190
-20.265429080367,-50.4109029992437,351520
-6.21151639665691,-38.4734609206852,241250
-20.4737010616433,-42.6198432676637,313550
-4.18361528450617,-38.498200830763,230960
-18.2494834922907,-40.5141454221945,320425
-19.1309917533713,-44.9239918594815,315200
-18.7281008749715,-44.291090429426,313110
-9.6129529824853,-36.0028215408311,270690
-17.7843306951923,-40.5144351803174,314430
-8.30319095876303,-35.6838216340319,261200
-28.2306863933042,-48.8350155666344,420720
-27.4843060613106,-52.642104355402,430205
-15.2885172526982,-42.6607027866621,316045
-19.7573931532437,-41.7493449113755,313120
-17.0461836845164,-50.6374899696104,521640
-10.9089520625623,-40.3856833089209,292980
-3.55099641681644,-39.4051274968065,231355
-22.0133788263676,-54.5871840918977,500350
-30.1519230293052,-57.3344037847983,430187
-6.30478052850809,-40.6278529992389,231030
-22.7803726959761,-42.7273406448316,330575
-27.9010235779098,-54.1799330387269,431040
-23.8680065290802,-46.2908959283025,354850
-21.7834585078467,-50.0277086334702,351700
-20.9879487788164,-48.9174372293162,353325
-7.16217672428846,-35.5640362352828,250760
-19.099672753568,-57.5708225492128,500520
-22.2341756515425,-43.8576546652765,330610
-2.97229181689855,-42.0167040934464,210090
-28.4160749048759,-51.8118190568106,430630
-16.9351275622633,-43.3288692039142,313200
-6.80308228531447,-37.9507559234965,251396
-20.6143275748186,-55.3649685140153,500348
-22.4749162325848,-47.5208600803677,354670
-18.3168838547756,-42.123348620996,316300
-17.2134231188306,-48.7072077938343,520630
-22.3376276586507,-54.4390801886343,500380
-9.54375033557453,-40.2729008852237,291840
-22.7184297470005,-52.2250078929239,411030
-24.0082249113227,-47.6189348663644,355350
-12.0375799368854,-37.9375920738192,290700
-27.5273289604523,-52.8982047323717,432195
-7.42361503404604,-38.3153634984481,250560
-14.4734168238776,-42.6727766751507,292450
-25.1295464232538,-51.993930332137,410865
-15.2746826316376,-49.1668746017559,520860
-7.12486995516231,-38.7941955820889,230200
-28.3861761817812,-53.0937008022751,431643
-20.8350437975484,-51.3292665043135,350210
-17.7625755473079,-46.5010126669135,313753
-27.5450906840557,-49.6823531016235,421270
-29.1637438291843,-51.711092006236,431725
-8.65614633017061,-35.6295972978198,261000
-26.9092077839876,-51.0635025948517,421440
-6.3054951840837,-35.3042372768652,240350
-10.1361980943101,-41.6495569396213,293020
-23.1539079600696,-53.1087159623368,412395
-23.902046057894,-53.9484494861441,410050
-21.2649702542393,-42.2786572798616,310550
-20.8489940504562,-42.3998468838179,314210
-11.522161001066,-39.2654642253363,290840
-23.7520319138328,-45.6063992424399,355070
-6.62615441636263,-37.6088316787165,251090
-8.57096255990538,-41.6048672000479,220556
-28.6005275735759,-51.7887020650427,431400
-20.9105749768669,-42.8292861797195,316150
-23.85674528668,-51.6891917164183,411310
-11.9833209982635,-41.5188875307848,292205
-22.1111489493806,-52.807706767339,500080
-21.9929171202049,-51.3426924813098,354140
-27.0615569764486,-49.7138709547813,421400
-16.6420775918031,-49.2749201011105,520870
-19.3576242104295,-42.3106195386805,310925
-23.2298703014247,-47.5162846543575,354060
-7.29068953332025,-35.4908007480443,250940
-22.1752678932956,-44.9326599098117,315260
-27.5448546119587,-54.5361212929429,431342
-19.3531344375451,-42.1705299499749,316260
-18.9520826372667,-47.8499448354003,313070
-23.8218015537728,-51.0514706868868,412667
-8.72814930536146,-35.4813333460893,260040
-22.5716761827351,-45.8173125868253,314730
-23.4347090916521,-52.3165932592145,412530
-24.1602485181982,-51.9076123039483,410855
-16.5910410395995,-42.1761565757219,311950
-17.0125687395444,-49.2657360565594,520970
-23.6082046624171,-46.3097922005639,355250
-7.7765523532471,-35.8175429715638,261618
-27.7073110844432,-53.1317094926598,431642
-9.6541735062518,-36.9953370363423,270370
-20.4339168827286,-40.3789209640332,320520
-18.7029853866174,-44.9589732201285,312570
-6.52915621772907,-42.1059958633583,220117
-28.2404668808934,-49.142282612359,420280
-28.858579557198,-51.5524807638279,432330
-22.103889251842,-41.4407192525765,330415
-29.3669122414694,-49.8550991550946,430655
-25.1858838704793,-48.8436447433383,410400
-27.3680898824113,-54.119317920083,432147
-22.6120914438601,-43.1132903802224,330250
-4.46824573738311,-38.908946881881,230290
-20.1060016909081,-43.7722522919837,315480
-11.693009757352,-40.6141780910659,292480
-6.67855994799843,-35.3616432878903,250820
-9.3616027928135,-36.2708452421216,270940
-22.2349193300023,-43.1218322323071,330022
-15.6837430430482,-41.5213258931077,310100
-19.8687055787519,-44.442603991762,312600
-19.7114855635022,-40.4334192110047,320313
-20.5304342401469,-45.8315032362927,315050
-25.610317957471,-53.7624793376334,410450
-19.6590190432706,-42.0701008968614,317005
-21.7924691777012,-51.8378110309563,354150
-6.69973197568872,-35.5966458742722,250150
-26.9691043357178,-50.0102217916703,421530
-22.0169811412149,-44.8224415125272,310490
-22.6723268206066,-44.4381024057461,350315
-30.6040346884304,-52.2009778103178,430650
-7.42936027997341,-37.4372438533776,261280
